key,brand,tier,year,season,emb_idx
69255,Prada,Luxury,2022,Fall,26375
58673,Max Mara,Accessible Luxury,2019,Fall,26376
216303,Alexander McQueen,Avant-garde,2000,Spring,26377
229673,Valentino,Luxury,2018,Fall,26378
345502,Christian Dior,Luxury,2016,Fall,26379
407538,Gucci,Luxury,2022,Fall,26380
514552,Christian Dior,Luxury,2004,Fall,26381
270231,Fendi,Luxury,2016,Pre-Fall,26382
623460,Stella McCartney,Accessible Luxury,2021,Spring,26383
223244,Marni,Accessible Luxury,2023,Resort,26384
40376,Givenchy,Luxury,2023,Fall,26385
388439,Valentino,Luxury,2021,Pre-Fall,26386
2182,Christian Dior,Luxury,2019,Spring,26387
952799,Ralph Lauren,Accessible Luxury,2017,Pre-Fall,26388
26371,Louis Vuitton,Luxury,2021,Spring,26389
127002,Balenciaga,Avant-garde,2022,Fall,26390
65318,Chanel,Luxury,2019,Pre-Fall,26391
657131,Max Mara,Accessible Luxury,2021,Spring,26392
201358,Chanel,Luxury,2022,Resort,26393
325636,Rick Owens,Avant-garde,2023,Fall,26394
483954,Missoni,Accessible Luxury,2022,Fall,26395
525426,Saint Laurent,Luxury,2021,Resort,26396
248288,Max Mara,Accessible Luxury,2022,Pre-Fall,26397
85464,Ralph Lauren,Accessible Luxury,2001,Fall,26398
178092,Jean Paul Gaultier,Avant-garde,2008,Fall,26399
85278,Gucci,Luxury,2008,Spring,26400
6948,Jean Paul Gaultier,Avant-garde,2014,Spring,26401
115597,Prada,Luxury,2008,Fall,26402
328795,Rick Owens,Avant-garde,2005,Fall,26403
83527,Jean Paul Gaultier,Avant-garde,2006,Fall,26404
721640,Burberry,Accessible Luxury,2004,Fall,26405
299015,Marni,Accessible Luxury,2016,Resort,26406
279443,Ralph Lauren,Accessible Luxury,2011,Spring,26407
347377,Rick Owens,Avant-garde,2007,Fall,26408
20742,Christian Dior,Luxury,2008,Spring,26409
334515,Saint Laurent,Luxury,2010,Fall,26410
630371,Prada,Luxury,2008,Resort,26411
56700,Fendi,Luxury,2014,Fall,26412
113959,Jean Paul Gaultier,Avant-garde,2010,Spring,26413
267254,Burberry,Accessible Luxury,2005,Spring,26414
92927,Givenchy,Luxury,2006,Fall,26415
138285,Valentino,Luxury,2006,Fall,26416
304086,Burberry,Accessible Luxury,2001,Fall,26417
158634,Saint Laurent,Luxury,2010,Spring,26418
114711,Versace,Luxury,2005,Fall,26419
1199239,Versace,Luxury,2008,Resort,26420
1190136,Balenciaga,Avant-garde,2015,Resort,26421
78822,Dolce & Gabbana,Luxury,2010,Spring,26422
33327,Versace,Luxury,2011,Fall,26423
112336,Givenchy,Luxury,2010,Fall,26424
151423,Valentino,Luxury,2023,Spring,26425
320985,Saint Laurent,Luxury,2003,Spring,26426
323934,Versace,Luxury,2014,Resort,26427
238433,Stella McCartney,Accessible Luxury,2015,Resort,26428
303761,Stella McCartney,Accessible Luxury,2013,Fall,26429
259202,Max Mara,Accessible Luxury,2003,Spring,26430
92642,Fendi,Luxury,2014,Pre-Fall,26431
99919,Jean Paul Gaultier,Avant-garde,2014,Spring,26432
8354,Giorgio Armani,Luxury,2017,Fall,26433
40090,Gucci,Luxury,2021,Spring,26434
176855,Alexander McQueen,Avant-garde,2022,Pre-Fall,26435
252803,Fendi,Luxury,2015,Fall,26436
745838,Stella McCartney,Accessible Luxury,2017,Pre-Fall,26437
761189,Max Mara,Accessible Luxury,2017,Resort,26438
1020661,Miu Miu,Accessible Luxury,2017,Pre-Fall,26439
178737,Dries Van Noten,Avant-garde,2022,Spring,26440
226554,Louis Vuitton,Luxury,2017,Resort,26441
540122,Miu Miu,Accessible Luxury,2015,Resort,26442
741444,Stella McCartney,Accessible Luxury,2015,Resort,26443
117291,Missoni,Accessible Luxury,2023,Pre-Fall,26444
199008,Missoni,Accessible Luxury,2020,Fall,26445
145441,Dries Van Noten,Avant-garde,2009,Fall,26446
92788,Missoni,Accessible Luxury,2021,Pre-Fall,26447
117370,Chanel,Luxury,2016,Resort,26448
337365,Rick Owens,Avant-garde,2018,Fall,26449
52301,Saint Laurent,Luxury,2020,Spring,26450
514054,Marni,Accessible Luxury,2019,Fall,26451
251407,Miu Miu,Accessible Luxury,2021,Resort,26452
847365,Alexander McQueen,Avant-garde,2023,Resort,26453
345499,Marni,Accessible Luxury,2021,Spring,26454
61940,Christian Dior,Luxury,2021,Spring,26455
831235,Louis Vuitton,Luxury,2019,Pre-Fall,26456
593731,Jean Paul Gaultier,Avant-garde,2019,Spring,26457
409957,Burberry,Accessible Luxury,2023,Spring,26458
55761,Rick Owens,Avant-garde,2019,Fall,26459
100859,Christian Dior,Luxury,2003,Fall,26460
139631,Balenciaga,Avant-garde,2014,Resort,26461
513579,Miu Miu,Accessible Luxury,2016,Pre-Fall,26462
482937,Missoni,Accessible Luxury,2000,Fall,26463
244524,Christian Dior,Luxury,2008,Spring,26464
201033,Ralph Lauren,Accessible Luxury,2016,Spring,26465
577874,Valentino,Luxury,2010,Fall,26466
29848,Gucci,Luxury,2005,Spring,26467
218746,Versace,Luxury,2009,Resort,26468
462474,Balenciaga,Avant-garde,2003,Fall,26469
634834,Stella McCartney,Accessible Luxury,2008,Spring,26470
144969,Jean Paul Gaultier,Avant-garde,2007,Fall,26471
359619,Fendi,Luxury,2002,Fall,26472
500601,Giorgio Armani,Luxury,2010,Resort,26473
254048,Rick Owens,Avant-garde,2005,Spring,26474
285488,Versace,Luxury,2008,Pre-Fall,26475
794501,Balenciaga,Avant-garde,2000,Spring,26476
429163,Balenciaga,Avant-garde,2007,Spring,26477
353898,Marni,Accessible Luxury,2007,Spring,26478
251770,Stella McCartney,Accessible Luxury,2005,Spring,26479
550315,Alexander McQueen,Avant-garde,2010,Resort,26480
404405,Balenciaga,Avant-garde,2011,Spring,26481
432234,Versace,Luxury,2009,Spring,26482
193278,Givenchy,Luxury,2008,Fall,26483
1174086,Prada,Luxury,2012,Resort,26484
256897,Stella McCartney,Accessible Luxury,2007,Spring,26485
1081602,Burberry,Accessible Luxury,2010,Resort,26486
499764,Versace,Luxury,2012,Resort,26487
301698,Marni,Accessible Luxury,2013,Resort,26488
183679,Alexander McQueen,Avant-garde,2011,Fall,26489
85484,Maison Margiela,Avant-garde,2007,Fall,26490
603377,Alexander McQueen,Avant-garde,2013,Resort,26491
321103,Versace,Luxury,2009,Spring,26492
196627,Chanel,Luxury,2012,Resort,26493
161830,Giorgio Armani,Luxury,2010,Spring,26494
170757,Versace,Luxury,2012,Spring,26495
397015,Fendi,Luxury,2009,Spring,26496
331406,Christian Dior,Luxury,2009,Spring,26497
788297,Stella McCartney,Accessible Luxury,2010,Spring,26498
88381,Givenchy,Luxury,2014,Fall,26499
247349,Prada,Luxury,2010,Spring,26500
403591,Christian Dior,Luxury,2020,Pre-Fall,26501
582593,Fendi,Luxury,2011,Spring,26502
339209,Louis Vuitton,Luxury,2011,Spring,26503
158924,Givenchy,Luxury,2014,Pre-Fall,26504
485241,Maison Margiela,Avant-garde,2000,Spring,26505
804309,Stella McCartney,Accessible Luxury,2015,Fall,26506
152244,Valentino,Luxury,2015,Spring,26507
330127,Marni,Accessible Luxury,2003,Spring,26508
621158,Jean Paul Gaultier,Avant-garde,2014,Resort,26509
125316,Miu Miu,Accessible Luxury,2019,Resort,26510
294157,Alexander McQueen,Avant-garde,2013,Spring,26511
87314,Christian Dior,Luxury,2016,Resort,26512
57900,Chanel,Luxury,2016,Spring,26513
19832,Christian Dior,Luxury,2020,Resort,26514
235136,Saint Laurent,Luxury,2018,Fall,26515
158137,Dries Van Noten,Avant-garde,2017,Spring,26516
226793,Alexander McQueen,Avant-garde,2021,Spring,26517
351923,Rick Owens,Avant-garde,2019,Spring,26518
249241,Givenchy,Luxury,2021,Spring,26519
166395,Valentino,Luxury,2018,Fall,26520
154957,Giorgio Armani,Luxury,2021,Fall,26521
286531,Chanel,Luxury,2019,Resort,26522
424191,Saint Laurent,Luxury,2020,Fall,26523
634136,Saint Laurent,Luxury,2021,Resort,26524
550079,Balenciaga,Avant-garde,2010,Fall,26525
99993,Givenchy,Luxury,2002,Fall,26526
224122,Missoni,Accessible Luxury,2002,Spring,26527
63361,Saint Laurent,Luxury,2016,Pre-Fall,26528
94121,Dolce & Gabbana,Luxury,2008,Resort,26529
93416,Louis Vuitton,Luxury,2006,Spring,26530
142171,Dries Van Noten,Avant-garde,2000,Spring,26531
554907,Missoni,Accessible Luxury,2001,Spring,26532
6693,Giorgio Armani,Luxury,2007,Spring,26533
133768,Louis Vuitton,Luxury,2010,Resort,26534
913219,Versace,Luxury,2008,Resort,26535
148719,Christian Dior,Luxury,2007,Resort,26536
474604,Missoni,Accessible Luxury,2013,Spring,26537
50385,Stella McCartney,Accessible Luxury,2012,Pre-Fall,26538
124613,Dries Van Noten,Avant-garde,2007,Fall,26539
56947,Marni,Accessible Luxury,2008,Spring,26540
391003,Prada,Luxury,2011,Fall,26541
441779,Christian Dior,Luxury,2009,Fall,26542
166556,Alexander McQueen,Avant-garde,2006,Spring,26543
137372,Balenciaga,Avant-garde,2003,Fall,26544
76232,Saint Laurent,Luxury,2010,Spring,26545
585033,Gucci,Luxury,2015,Spring,26546
235683,Marni,Accessible Luxury,2011,Spring,26547
918199,Alexander McQueen,Avant-garde,2017,Pre-Fall,26548
529279,Louis Vuitton,Luxury,2022,Resort,26549
324053,Gucci,Luxury,2013,Pre-Fall,26550
286225,Rick Owens,Avant-garde,2014,Spring,26551
213806,Alexander McQueen,Avant-garde,2006,Spring,26552
409735,Balenciaga,Avant-garde,2019,Resort,26553
155875,Chanel,Luxury,2014,Fall,26554
706689,Stella McCartney,Accessible Luxury,2014,Spring,26555
538573,Ralph Lauren,Accessible Luxury,2014,Fall,26556
228721,Prada,Luxury,2022,Fall,26557
642302,Miu Miu,Accessible Luxury,2017,Pre-Fall,26558
299021,Stella McCartney,Accessible Luxury,2015,Pre-Fall,26559
79588,Valentino,Luxury,2005,Fall,26560
156645,Givenchy,Luxury,2017,Spring,26561
146559,Ralph Lauren,Accessible Luxury,2015,Fall,26562
221337,Chanel,Luxury,2017,Fall,26563
213722,Saint Laurent,Luxury,2023,Fall,26564
130494,Saint Laurent,Luxury,2019,Spring,26565
1254746,Marni,Accessible Luxury,2021,Resort,26566
768131,Miu Miu,Accessible Luxury,2017,Resort,26567
819796,Alexander McQueen,Avant-garde,2020,Pre-Fall,26568
41769,Saint Laurent,Luxury,2016,Fall,26569
143416,Valentino,Luxury,2016,Fall,26570
164636,Jean Paul Gaultier,Avant-garde,2017,Spring,26571
298085,Prada,Luxury,2021,Fall,26572
3337,Dolce & Gabbana,Luxury,2019,Spring,26573
170839,Balenciaga,Avant-garde,2020,Spring,26574
221690,Rick Owens,Avant-garde,2016,Spring,26575
173912,Chanel,Luxury,2022,Resort,26576
386338,Stella McCartney,Accessible Luxury,2021,Pre-Fall,26577
151965,Missoni,Accessible Luxury,2016,Fall,26578
12397,Versace,Luxury,2017,Fall,26579
353799,Dries Van Noten,Avant-garde,2009,Fall,26580
716287,Miu Miu,Accessible Luxury,2020,Resort,26581
330937,Stella McCartney,Accessible Luxury,2016,Spring,26582
227901,Saint Laurent,Luxury,2022,Spring,26583
291534,Burberry,Accessible Luxury,2022,Pre-Fall,26584
325531,Rick Owens,Avant-garde,2020,Fall,26585
136025,Dolce & Gabbana,Luxury,2019,Fall,26586
142998,Missoni,Accessible Luxury,2017,Spring,26587
375164,Louis Vuitton,Luxury,2014,Spring,26588
378828,Alexander McQueen,Avant-garde,2007,Fall,26589
24607,Maison Margiela,Avant-garde,2010,Fall,26590
16515,Giorgio Armani,Luxury,2002,Fall,26591
398855,Fendi,Luxury,2004,Spring,26592
295307,Saint Laurent,Luxury,2012,Resort,26593
681215,Saint Laurent,Luxury,2000,Fall,26594
139485,Prada,Luxury,2002,Spring,26595
137281,Prada,Luxury,2009,Spring,26596
402042,Fendi,Luxury,2009,Resort,26597
101811,Dolce & Gabbana,Luxury,2009,Spring,26598
106572,Givenchy,Luxury,2006,Fall,26599
112019,Dries Van Noten,Avant-garde,2003,Spring,26600
315799,Jean Paul Gaultier,Avant-garde,2011,Pre-Fall,26601
197577,Christian Dior,Luxury,2003,Fall,26602
735647,Fendi,Luxury,2004,Fall,26603
205295,Max Mara,Accessible Luxury,2006,Spring,26604
548190,Rick Owens,Avant-garde,2007,Spring,26605
381495,Marni,Accessible Luxury,2015,Resort,26606
551967,Valentino,Luxury,2013,Resort,26607
130934,Chanel,Luxury,2011,Resort,26608
114294,Valentino,Luxury,2011,Spring,26609
138669,Dolce & Gabbana,Luxury,2005,Fall,26610
998939,Marni,Accessible Luxury,2013,Resort,26611
99371,Christian Dior,Luxury,2010,Spring,26612
282308,Louis Vuitton,Luxury,2012,Spring,26613
278140,Burberry,Accessible Luxury,2009,Fall,26614
323326,Chanel,Luxury,2010,Pre-Fall,26615
543854,Fendi,Luxury,2015,Resort,26616
480850,Miu Miu,Accessible Luxury,2010,Fall,26617
126870,Versace,Luxury,2012,Spring,26618
248705,Valentino,Luxury,2014,Resort,26619
386237,Valentino,Luxury,2012,Resort,26620
683880,Versace,Luxury,2015,Pre-Fall,26621
350473,Ralph Lauren,Accessible Luxury,2010,Spring,26622
413734,Giorgio Armani,Luxury,2001,Spring,26623
803331,Balenciaga,Avant-garde,2011,Pre-Fall,26624
50285,Saint Laurent,Luxury,2013,Fall,26625
199967,Versace,Luxury,2016,Resort,26626
67329,Dries Van Noten,Avant-garde,2014,Fall,26627
765073,Stella McCartney,Accessible Luxury,2013,Resort,26628
74161,Jean Paul Gaultier,Avant-garde,2023,Spring,26629
484027,Miu Miu,Accessible Luxury,2017,Fall,26630
330341,Missoni,Accessible Luxury,2011,Fall,26631
324245,Alexander McQueen,Avant-garde,2003,Fall,26632
239384,Christian Dior,Luxury,2017,Spring,26633
543639,Louis Vuitton,Luxury,2014,Resort,26634
24419,Versace,Luxury,2017,Spring,26635
460520,Maison Margiela,Avant-garde,2023,Fall,26636
125110,Rick Owens,Avant-garde,2021,Spring,26637
408014,Louis Vuitton,Luxury,2023,Fall,26638
76395,Chanel,Luxury,2021,Fall,26639
243761,Chanel,Luxury,2017,Fall,26640
33397,Saint Laurent,Luxury,2019,Spring,26641
227526,Maison Margiela,Avant-garde,2017,Spring,26642
165405,Gucci,Luxury,2016,Spring,26643
293986,Givenchy,Luxury,2017,Spring,26644
167875,Dolce & Gabbana,Luxury,2018,Fall,26645
104916,Miu Miu,Accessible Luxury,2022,Spring,26646
73540,Versace,Luxury,2020,Fall,26647
60264,Dolce & Gabbana,Luxury,2020,Spring,26648
103605,Giorgio Armani,Luxury,2020,Spring,26649
797109,Stella McCartney,Accessible Luxury,2022,Resort,26650
88685,Rick Owens,Avant-garde,2020,Spring,26651
162406,Chanel,Luxury,2013,Spring,26652
54972,Givenchy,Luxury,2000,Spring,26653
193801,Versace,Luxury,2000,Spring,26654
343593,Dries Van Noten,Avant-garde,2008,Spring,26655
546618,Balenciaga,Avant-garde,2000,Spring,26656
311028,Givenchy,Luxury,2002,Fall,26657
1143893,Giorgio Armani,Luxury,2009,Pre-Fall,26658
606336,Ralph Lauren,Accessible Luxury,2001,Spring,26659
292853,Versace,Luxury,2001,Fall,26660
459510,Gucci,Luxury,2002,Fall,26661
664223,Louis Vuitton,Luxury,2010,Pre-Fall,26662
678550,Ralph Lauren,Accessible Luxury,2009,Spring,26663
14566,Burberry,Accessible Luxury,2012,Fall,26664
1767,Dolce & Gabbana,Luxury,2005,Spring,26665
69569,Dolce & Gabbana,Luxury,2008,Fall,26666
301318,Louis Vuitton,Luxury,2023,Fall,26667
209802,Fendi,Luxury,2006,Spring,26668
198475,Dolce & Gabbana,Luxury,2012,Spring,26669
1191633,Christian Dior,Luxury,2012,Resort,26670
106026,Chanel,Luxury,2010,Spring,26671
226591,Jean Paul Gaultier,Avant-garde,2006,Fall,26672
7774,Dolce & Gabbana,Luxury,2010,Spring,26673
299652,Versace,Luxury,2021,Pre-Fall,26674
681385,Fendi,Luxury,2013,Resort,26675
507613,Louis Vuitton,Luxury,2011,Resort,26676
96699,Christian Dior,Luxury,2014,Fall,26677
478038,Fendi,Luxury,2007,Spring,26678
86906,Dolce & Gabbana,Luxury,2011,Fall,26679
582191,Saint Laurent,Luxury,2012,Spring,26680
76135,Christian Dior,Luxury,2013,Resort,26681
1250666,Miu Miu,Accessible Luxury,2015,Resort,26682
108923,Jean Paul Gaultier,Avant-garde,2006,Spring,26683
260780,Rick Owens,Avant-garde,2005,Fall,26684
372138,Ralph Lauren,Accessible Luxury,2015,Pre-Fall,26685
211520,Giorgio Armani,Luxury,2014,Spring,26686
57273,Christian Dior,Luxury,2016,Resort,26687
494178,Max Mara,Accessible Luxury,2010,Spring,26688
207581,Gucci,Luxury,2014,Fall,26689
169611,Balenciaga,Avant-garde,2000,Fall,26690
294440,Christian Dior,Luxury,2009,Spring,26691
5428,Stella McCartney,Accessible Luxury,2008,Fall,26692
408447,Versace,Luxury,2000,Fall,26693
203997,Max Mara,Accessible Luxury,2012,Spring,26694
423091,Miu Miu,Accessible Luxury,2013,Spring,26695
134923,Burberry,Accessible Luxury,2018,Fall,26696
391243,Louis Vuitton,Luxury,2003,Fall,26697
365563,Burberry,Accessible Luxury,2014,Fall,26698
1109104,Ralph Lauren,Accessible Luxury,2020,Pre-Fall,26699
587513,Ralph Lauren,Accessible Luxury,2014,Pre-Fall,26700
609947,Balenciaga,Avant-garde,2022,Spring,26701
755218,Miu Miu,Accessible Luxury,2019,Spring,26702
324807,Stella McCartney,Accessible Luxury,2019,Fall,26703
233420,Balenciaga,Avant-garde,2017,Spring,26704
420019,Alexander McQueen,Avant-garde,2019,Pre-Fall,26705
648630,Prada,Luxury,2019,Resort,26706
380761,Givenchy,Luxury,2019,Resort,26707
426650,Givenchy,Luxury,2021,Pre-Fall,26708
346624,Stella McCartney,Accessible Luxury,2016,Pre-Fall,26709
509108,Givenchy,Luxury,2020,Resort,26710
228245,Dries Van Noten,Avant-garde,2022,Fall,26711
595057,Fendi,Luxury,2019,Pre-Fall,26712
508206,Givenchy,Luxury,2020,Resort,26713
472750,Balenciaga,Avant-garde,2019,Spring,26714
31774,Christian Dior,Luxury,2020,Spring,26715
156300,Christian Dior,Luxury,2012,Fall,26716
345777,Maison Margiela,Avant-garde,2013,Fall,26717
939837,Maison Margiela,Avant-garde,2011,Pre-Fall,26718
232409,Ralph Lauren,Accessible Luxury,2005,Spring,26719
249920,Prada,Luxury,2013,Spring,26720
255826,Fendi,Luxury,2003,Fall,26721
262853,Alexander McQueen,Avant-garde,2002,Spring,26722
118591,Alexander McQueen,Avant-garde,2011,Fall,26723
25524,Alexander McQueen,Avant-garde,2016,Pre-Fall,26724
49449,Prada,Luxury,2013,Spring,26725
299079,Chanel,Luxury,2009,Spring,26726
16159,Givenchy,Luxury,2015,Spring,26727
351197,Christian Dior,Luxury,2006,Spring,26728
442383,Balenciaga,Avant-garde,2000,Fall,26729
335724,Chanel,Luxury,2010,Pre-Fall,26730
674934,Jean Paul Gaultier,Avant-garde,2009,Resort,26731
605977,Prada,Luxury,2002,Fall,26732
249088,Chanel,Luxury,2002,Spring,26733
239722,Valentino,Luxury,2014,Resort,26734
236174,Jean Paul Gaultier,Avant-garde,2013,Spring,26735
56297,Ralph Lauren,Accessible Luxury,2003,Fall,26736
340751,Valentino,Luxury,2004,Spring,26737
217828,Louis Vuitton,Luxury,2011,Spring,26738
623517,Missoni,Accessible Luxury,2009,Fall,26739
93875,Louis Vuitton,Luxury,2012,Resort,26740
103390,Stella McCartney,Accessible Luxury,2014,Resort,26741
351964,Chanel,Luxury,2008,Pre-Fall,26742
277203,Fendi,Luxury,2010,Fall,26743
229994,Saint Laurent,Luxury,2018,Fall,26744
227693,Dries Van Noten,Avant-garde,2002,Fall,26745
710480,Stella McCartney,Accessible Luxury,2009,Fall,26746
983573,Marni,Accessible Luxury,2010,Resort,26747
476807,Max Mara,Accessible Luxury,2011,Spring,26748
310671,Gucci,Luxury,2015,Resort,26749
32080,Valentino,Luxury,2006,Fall,26750
183269,Jean Paul Gaultier,Avant-garde,2010,Spring,26751
25026,Rick Owens,Avant-garde,2014,Spring,26752
109181,Versace,Luxury,2013,Spring,26753
185463,Ralph Lauren,Accessible Luxury,2022,Fall,26754
480946,Chanel,Luxury,2014,Resort,26755
31834,Burberry,Accessible Luxury,2015,Spring,26756
475672,Jean Paul Gaultier,Avant-garde,2010,Pre-Fall,26757
70149,Burberry,Accessible Luxury,2017,Fall,26758
216240,Valentino,Luxury,2018,Spring,26759
323822,Miu Miu,Accessible Luxury,2021,Fall,26760
252026,Givenchy,Luxury,2016,Pre-Fall,26761
256952,Maison Margiela,Avant-garde,2013,Fall,26762
19178,Christian Dior,Luxury,2011,Spring,26763
153530,Burberry,Accessible Luxury,2016,Spring,26764
355209,Balenciaga,Avant-garde,2016,Pre-Fall,26765
43998,Gucci,Luxury,2022,Fall,26766
696953,Marni,Accessible Luxury,2022,Fall,26767
18483,Valentino,Luxury,2013,Spring,26768
15923,Valentino,Luxury,2014,Spring,26769
1196917,Giorgio Armani,Luxury,2019,Pre-Fall,26770
546429,Prada,Luxury,2020,Resort,26771
83515,Gucci,Luxury,2023,Spring,26772
116924,Giorgio Armani,Luxury,2020,Spring,26773
79618,Ralph Lauren,Accessible Luxury,2019,Pre-Fall,26774
154307,Dries Van Noten,Avant-garde,2019,Fall,26775
293473,Gucci,Luxury,2021,Resort,26776
807632,Max Mara,Accessible Luxury,2021,Pre-Fall,26777
784134,Miu Miu,Accessible Luxury,2019,Spring,26778
298263,Versace,Luxury,2019,Spring,26779
249195,Balenciaga,Avant-garde,2005,Spring,26780
351980,Alexander McQueen,Avant-garde,2002,Spring,26781
588784,Dolce & Gabbana,Luxury,2002,Spring,26782
275812,Dolce & Gabbana,Luxury,2008,Fall,26783
854348,Ralph Lauren,Accessible Luxury,2002,Spring,26784
726215,Missoni,Accessible Luxury,2005,Spring,26785
322085,Maison Margiela,Avant-garde,2011,Pre-Fall,26786
140078,Dries Van Noten,Avant-garde,2010,Spring,26787
605696,Stella McCartney,Accessible Luxury,2006,Spring,26788
129172,Missoni,Accessible Luxury,2005,Fall,26789
406685,Ralph Lauren,Accessible Luxury,2000,Spring,26790
428935,Max Mara,Accessible Luxury,2004,Spring,26791
251952,Givenchy,Luxury,2006,Fall,26792
220967,Louis Vuitton,Luxury,2002,Fall,26793
253226,Miu Miu,Accessible Luxury,2017,Fall,26794
543151,Marni,Accessible Luxury,2000,Spring,26795
245993,Gucci,Luxury,2014,Spring,26796
110412,Gucci,Luxury,2017,Pre-Fall,26797
38992,Marni,Accessible Luxury,2018,Fall,26798
364341,Maison Margiela,Avant-garde,2016,Fall,26799
170955,Versace,Luxury,2003,Fall,26800
359906,Christian Dior,Luxury,2000,Fall,26801
251265,Burberry,Accessible Luxury,2008,Spring,26802
198167,Dolce & Gabbana,Luxury,2000,Fall,26803
873175,Missoni,Accessible Luxury,2009,Pre-Fall,26804
299528,Chanel,Luxury,2018,Spring,26805
141073,Christian Dior,Luxury,2012,Fall,26806
529184,Miu Miu,Accessible Luxury,2010,Pre-Fall,26807
165152,Valentino,Luxury,2022,Spring,26808
1238202,Christian Dior,Luxury,2012,Pre-Fall,26809
913867,Alexander McQueen,Avant-garde,2015,Pre-Fall,26810
790380,Givenchy,Luxury,2010,Resort,26811
343327,Giorgio Armani,Luxury,2009,Fall,26812
110860,Balenciaga,Avant-garde,2002,Spring,26813
459095,Stella McCartney,Accessible Luxury,2007,Spring,26814
274721,Ralph Lauren,Accessible Luxury,2015,Resort,26815
